,tweet_id,time_date,source,tweets_text,expanded_urls,rating_numerator,rating_denominator,image_URL,image_number,favorites,retweets,user_followers,user_favourites,Dog_name,Dog_style,True_prediction,confidence_level
157,861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,https://twitter.com/dog_rates/status/861288531465048066/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,17254.0,4199.0,7686862.0,140932.0,,,Bouvier_des_Flandres,0.0826102
145,863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,https://twitter.com/dog_rates/status/863553081350529029/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,15300.0,4209.0,7686862.0,140932.0,Neptune,,Eskimo_dog,0.41333000000000003
87,875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,https://twitter.com/dog_rates/status/875144289856114688/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,21555.0,4840.0,7686860.0,140932.0,Nugget,,Siberian_husky,0.245048
66,879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,This is Duddles. He did an attempt. 13/10 someone help him (vid by Georgia Felici) https://t.co/UDT7ZkcTgY,https://twitter.com/dog_rates/status/879415818425184262/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,103832.0,43284.0,7687507.0,140933.0,Duddles,,English_springer,0.383404
56,881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,"Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds. 14/10 paw-inspiring af 
(IG: puffie_the_chow) https://t.co/ghXBIIeQZF",https://twitter.com/dog_rates/status/881536004380872706/video/1,14,10,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,48465.0,15599.0,7686860.0,140932.0,,pupper,Samoyed,0.281463
24,887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,33013.0,10162.0,7686860.0,140932.0,,,Mexican_hairless,0.330741
22,887517139158093824,2017-07-19 03:39:09,Twitter for iPhone,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,45359.0,11407.0,7686860.0,140932.0,such,,NaN,0.0
15,889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,24749.0,5240.0,7686859.0,140932.0,Oliver,,whippet,0.626152
168,859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13,10,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,18706.0,1600.0,7686862.0,140932.0,,puppo,golden_retriever,0.8955290000000001
167,859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13,10,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,15491.0,3563.0,7686862.0,140932.0,Trooper,,Labrador_retriever,0.899086
166,859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12,10,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,19645.0,4147.0,7686862.0,140932.0,Milky,,French_bulldog,0.254587
191,855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13,10,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,46080.0,18219.0,7686862.0,140932.0,,multiple,flat-coated_retriever,0.321676
187,856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14,10,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,28088.0,6488.0,7686862.0,140932.0,Cermet,,Chihuahua,0.8765430000000001
183,856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12,10,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,16447.0,2951.0,7686862.0,140932.0,Callie,,Boston_bull,0.30691
181,857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12,10,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,19141.0,4103.0,7686862.0,140932.0,Zeke,,golden_retriever,0.968623
178,857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13,10,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,20211.0,4616.0,7686862.0,140932.0,Oscar,,Samoyed,0.9980209999999999
177,857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV","https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13,10,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,5967.0,1683.0,7686862.0,140932.0,,,malamute,0.8415969999999999
164,860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",https://twitter.com/dog_rates/status/860184849394610176/photo/1,14,10,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,16752.0,5932.0,7686862.0,140932.0,,,NaN,0.0
176,857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13,10,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,34591.0,10858.0,7686862.0,140932.0,Thor,,Labrador_retriever,0.919832
175,857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12,10,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,16272.0,2635.0,7686862.0,140932.0,Rosie,,French_bulldog,0.43258
174,858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12,10,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,15859.0,2965.0,7686862.0,140932.0,Wyatt,,golden_retriever,0.863874
173,858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13,10,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,21677.0,4936.0,7686862.0,140932.0,Sophie,,Pembroke,0.9874069999999999
172,858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13,10,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,15653.0,3540.0,7686862.0,140932.0,,doggo,golden_retriever,0.57812
170,859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13,10,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,34095.0,13852.0,7686862.0,140932.0,,,NaN,0.0
486,814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,9217.0,2028.0,7686864.0,140932.0,Alf,,miniature_poodle,0.626913
484,814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,12003.0,2957.0,7686864.0,140932.0,Olivia,,golden_retriever,0.650814
483,814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,8135.0,1410.0,7686864.0,140932.0,Cooper,pupper,dalmatian,0.999828
518,810657578271330305,2016-12-19 01:26:42,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,11695.0,2897.0,7686865.0,140932.0,Pavlov,,malamute,0.753521
517,810896069567610880,2016-12-19 17:14:23,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,9653.0,1955.0,7686865.0,140932.0,Hunter,,flat-coated_retriever,0.8208040000000001
516,810984652412424192,2016-12-19 23:06:23,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,5681.0,1566.0,7686865.0,140932.0,Sam,,golden_retriever,0.8713420000000001
515,811386762094317568,2016-12-21 01:44:13,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,22296.0,6991.0,7686864.0,140932.0,Craig,pupper,Pembroke,0.804177
514,811627233043480576,2016-12-21 17:39:46,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,13631.0,3414.0,7686864.0,140932.0,Augie,,beagle,0.39628
512,811744202451197953,2016-12-22 01:24:33,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,8048.0,1755.0,7686864.0,140932.0,Halo,,Pekinese,0.38608200000000004
511,811985624773361665,2016-12-22 17:23:53,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,7743.0,1537.0,7686864.0,140932.0,Ted,,Staffordshire_bullterrier,0.6105729999999999
510,812372279581671427,2016-12-23 19:00:19,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,14606.0,4010.0,7686864.0,140932.0,Moe,,golden_retriever,0.7848729999999999
509,812466873996607488,2016-12-24 01:16:12,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,8512.0,2107.0,7686864.0,140932.0,Mary,,Great_Dane,0.0782055
508,812503143955202048,2016-12-24 03:40:19,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,6475.0,1331.0,7686864.0,140932.0,,,NaN,0.0
507,812709060537683968,2016-12-24 17:18:34,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,7059.0,1562.0,7686864.0,140932.0,Brandi,,Irish_setter,0.326873
505,812781120811126785,2016-12-24 22:04:54,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,8084.0,2089.0,7686864.0,140932.0,Swagger,,bull_mastiff,0.989316
504,813051746834595840,2016-12-25 16:00:16,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,22343.0,8014.0,7686864.0,140932.0,Bauer,,golden_retriever,0.9148040000000001
503,813066809284972545,2016-12-25 17:00:08,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,8485.0,2124.0,7686864.0,140932.0,Tyr,,toy_terrier,0.7764
502,813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,10527.0,3027.0,7686864.0,140932.0,Baron,,Doberman,0.9099510000000001
501,813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,11224.0,3934.0,7686864.0,140932.0,Rocky,doggo,Great_Dane,0.128056
495,813172488309972993,2016-12-26 00:00:03,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,9936.0,2089.0,7686864.0,140932.0,Eleanor,,golden_retriever,0.026193099999999997
500,813112105746448384,2016-12-25 20:00:07,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,11002.0,3012.0,7686864.0,140932.0,Toby,,Pembroke,0.140682
499,813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,12633.0,3415.0,7686864.0,140932.0,,doggo,Norwegian_elkhound,0.43241599999999997
